chickID,index,label,start_time,end_time,duration_s,direction,frequency_range_Hz,frequency_slope_Hz_ms,frequency_slope_change_Hz_ms_ms,number_of_high_energy_frequency_bins_n
348,0,Pleasure,18.65795918,18.74612245,0.08816327,127.6248566,0,0,0,12
348,1,Pleasure,19.54938776,19.65714286,0.1077551,231.9344552,2316,16.38575,0.021845333,18
348,2,Pleasure,46.75918367,46.88653061,0.12734694,292.8282249,79,0.0354,6.40E-05,10
348,3,Pleasure,47.08897959,47.19673469,0.1077551,320.3654114,8,0.002,8.53E-05,13
348,4,Pleasure,48.49632653,48.61387755,0.11755102,324.3268272,2801,12.547,0.016384,10
348,5,Pleasure,49.72081633,49.82857143,0.1077551,353.4036254,0,0,0,15
348,6,Pleasure,50.55673469,50.68734694,0.13061225,277.5699659,7,0.0498,6.40E-05,9
348,7,Pleasure,50.81795918,50.94204082,0.12408164,286.121717,0,0,0,10
348,8,Pleasure,51.19673469,51.32081633,0.12408164,421.4076938,7,0.0498,6.23E-05,4
348,9,Pleasure,51.91510204,52.04244898,0.12734694,336.7076495,7,0.0014,6.40E-05,9
348,10,Pleasure,54.63183674,54.74285714,0.1110204,469.7623043,7,0.06225,8.53E-05,4
348,11,Pleasure,56.66285714,56.78693878,0.12408164,342.1917285,29,0.0454,6.40E-05,12
348,12,Pleasure,57.15918367,57.27020408,0.11102041,364.7306963,7,0.00175,8.53E-05,11
348,13,Pleasure,60.35265306,60.46693878,0.11428572,358.0119717,7,0.06225,8.53E-05,9
348,14,Pleasure,61.1722449,61.28653061,0.11428571,263.6221859,0,0,0,13
348,15,Pleasure,61.44326531,61.57061225,0.12734694,338.3501925,0,0,0,5
348,16,Pleasure,61.86122449,61.99183674,0.13061225,423.6297888,7,0.0498,6.40E-05,8
348,17,Pleasure,70.26285714,70.39673469,0.13387755,201.1193028,7,0.0014,6.40E-05,7
348,18,Pleasure,71.73877551,71.87591837,0.13714286,420.7328271,7,0.0014,6.40E-05,9
348,19,Pleasure,72.04571429,72.17632653,0.13061224,349.8019909,0,0,0,9
348,20,Pleasure,72.99591837,73.14285714,0.14693877,261.5812183,36,0.006,5.70E-05,7
348,21,Pleasure,73.3844898,73.52163265,0.13714285,314.1858771,7,0.0498,6.23E-05,4
348,22,Pleasure,73.68163265,73.80897959,0.12734694,363.3315765,7,0.0498,6.40E-05,9
348,23,Pleasure,74.33142857,74.44571429,0.11428572,361.4253581,43,0.01075,8.53E-05,8
348,24,Pleasure,74.6677551,74.79510204,0.12734694,224.1100012,2681,25.6782,0.01703975,12
348,25,Pleasure,75.60489796,75.71591837,0.11102041,230.7923128,72,0.018,6.13E-05,12
348,26,Pleasure,96.99265306,97.12,0.12734694,312.6376113,43,0.0526,0.00011725,11
348,27,Pleasure,97.28653061,97.40734694,0.12081633,270.3261163,0,0,0,6
348,28,Pleasure,98.74612245,98.87020408,0.12408163,367.7312234,2801,13.1044,0.01568725,9
348,29,Pleasure,99.06612245,99.17714286,0.11102041,276.7177953,2560,32.128,0.021845333,9
348,30,Pleasure,99.4122449,99.54285714,0.13061224,103.7835935,29,0.0058,6.95E-05,6
348,31,Pleasure,101.6261224,101.7371429,0.1110205,288.8052465,50,0.1155,0.000156333,11
348,32,Pleasure,102.9191837,103.0334694,0.1142857,333.8455728,7,0.06225,8.53E-05,10
348,33,Pleasure,103.8138776,103.9281633,0.1142857,420.2727105,0,0,0,10
348,34,Pleasure,104.1763265,104.2938776,0.1175511,253.8565003,0,0,0,7
348,35,Pleasure,105.7828571,105.8971429,0.1142858,261.7184229,0,0,0,8
348,36,Pleasure,106.8604082,106.9746939,0.1142857,276.0552241,7,0.00175,8.53E-05,9
348,37,Pleasure,110.7755102,110.8897959,0.1142857,326.993268,7,0.064,8.77E-05,6
348,38,Pleasure,111.1510204,111.2685714,0.117551,285.254375,0,0,0,8
348,39,Pleasure,111.5591837,111.6636735,0.1044898,174.3505448,7,0.00175,8.53E-05,8
348,40,Pleasure,111.9477551,112.0587755,0.1110204,367.6548894,0,0,0,9
348,41,Pleasure,115.7583673,115.8759184,0.1175511,405.5313663,7,0.0498,6.40E-05,6
348,42,Pleasure,118.0734694,118.1812245,0.1077551,356.3361795,7,0.06225,8.53E-05,7
348,43,Pleasure,119.0857143,119.1967347,0.1110204,405.2226559,22,0.0055,7.80E-05,11
348,44,Pleasure,140.9208163,141.0155102,0.0946939,342.5766791,7,0.06225,8.53E-05,7
348,45,Pleasure,141.9330612,142.0571429,0.1240817,358.6991603,7,0.0498,6.40E-05,8
348,46,Pleasure,145.9853061,146.1061224,0.1208163,279.7714598,3027,12.623,0.0327405,15
348,47,Pleasure,149.1069388,149.2179592,0.1110204,308.1061463,7,0.06225,8.53E-05,6
348,48,Pleasure,149.4008163,149.5118367,0.1110204,358.1661113,0,0,0,10
348,49,Pleasure,150.3444898,150.4685714,0.1240816,291.0732209,7,0.0014,6.40E-05,7
348,50,Pleasure,167.9510204,168.0620408,0.1110204,273.1912892,64,0.016,0.000151667,11
348,51,Pleasure,168.2710204,168.3853061,0.1142857,328.0413869,43,0.01075,7.10E-05,12
348,52,Pleasure,168.6857143,168.8097959,0.1240816,320.2657477,7,0.0498,6.40E-05,10
348,53,Pleasure,201.3746939,201.4922449,0.117551,337.560886,7,0.0498,6.40E-05,5
348,54,Pleasure,202.3542857,202.4620408,0.1077551,333.2913841,15,0.00375,8.77E-05,8
348,55,Pleasure,202.8408163,202.9485714,0.1077551,280.7298774,0,0,0,11
348,56,Pleasure,281.4628571,281.5706122,0.1077551,195.7663127,0,0,0,3
348,57,Pleasure,282.7526531,282.8571429,0.1044898,331.6879933,7,0.06225,8.53E-05,7
348,58,Pleasure,295.435102,295.5526531,0.1175511,290.0927876,72,0.0626,6.78E-05,9
348,59,Contact,376.9346032,377.1022222,0.167619,-327.2700526,3255,28.08685714,0.021845333,9
348,60,Contact,377.2487982,377.4704762,0.221678,-297.0716409,3312,21.839,0.032354,7
348,61,Contact,377.5669841,377.767619,0.2006349,-277.7389219,3601,24.581375,0.027642143,7
348,62,Contact,378.2857143,378.5726984,0.2869841,-145.8428723,3770,21.84591667,0.029789091,6
348,63,Contact,378.6057143,378.928254,0.3225397,-181.969615,3601,15.12369231,0.032768,7
348,64,Contact,379.151746,379.3980952,0.2463492,-290.5389782,3558,26.2144,0.021845333,8
348,65,Contact,385.0234921,385.2419048,0.2184127,-237.8907138,3298,7.281777778,0.024576,10
348,66,Contact,385.3384127,385.5187302,0.1803175,-132.312554,2846,9.363285714,0.021845333,4
348,67,Contact,385.607619,385.8768254,0.2692064,-293.2459049,3255,17.87281818,0.0196608,6
348,68,Contact,385.9403175,386.2069841,0.2666666,-287.1509687,3113,11.91563636,0.0196608,6
348,69,Contact,386.6590476,386.8495238,0.1904762,-214.5530042,4116,32.768875,0.028086857,10
348,70,Contact,392.5191837,392.6367347,0.117551,-294.9727694,3248,38.672,0.015677,6
348,71,Contact,392.8261224,392.9567347,0.1306123,-260.1469897,267,13.1072,0.032768,6
348,72,Contact,393.1265306,393.2669388,0.1404082,-267.1934376,557,21.797,0.026244,6
348,73,Contact,394.4391837,394.5893878,0.1502041,-319.088669,142,10.899,2.84E-05,5
348,74,Contact,394.7559184,394.8963265,0.1404081,-262.6431374,3403,32.20083333,0.0256214,5
348,75,Contact,395.0889796,395.2228571,0.1338775,-297.0786018,290,26.1564,3.70E-05,7
348,76,Contact,395.4938776,395.6408163,0.1469387,-280.975728,712,21.77116667,0.0393216,7
348,77,Contact,395.9085714,396.0587755,0.1502041,-279.7906925,409,21.82166667,0.0262428,6
348,78,Contact,480.9092063,481.1098413,0.200635,-299.3783382,3453,32.336375,0.028086857,7
348,79,Contact,481.1809524,481.4450794,0.264127,-220.4694236,4903,29.34336364,0.0197741,7
348,80,Contact,481.5034921,481.7955556,0.2920635,-199.1067941,3615,21.85066667,0.017872818,7
348,81,Contact,481.8946032,482.1688889,0.2742857,-328.8701535,3601,23.83518182,0.0262144,7
348,82,Contact,483.1579138,483.4249433,0.2670295,-263.929451,3770,29.78454545,0.032396,6
348,83,Contact,483.4946032,483.7935601,0.2989569,-207.0306,4442,21.84533333,0.029385909,8
348,84,Contact,483.8864399,484.1766893,0.2902494,-245.0051868,3601,16.38341667,0.017878,8
348,85,Contact,486.2432653,486.517551,0.2742857,-140.3803091,4109,17.87345455,0.0196608,7
348,86,Contact,486.5730612,486.8767347,0.3036735,-166.6648402,4896,25.20946154,0.027306667,9
348,87,Contact,486.9583673,487.2946939,0.3363266,-154.6805257,3637,14.04392857,0.014848923,6
348,88,Contact,487.6016327,487.957551,0.3559183,-125.1450569,3298,21.84533333,0.023405714,5
349,89,Pleasure,28.50539683,28.63020408,0.12480725,350.2516565,7,0.0498,6.40E-05,7
349,90,Pleasure,28.85369615,28.96399093,0.11029478,355.7552683,7,0.06225,8.53E-05,6
349,91,Pleasure,29.25133787,29.34712018,0.09578231,352.3438638,0,0,0,7
349,92,Pleasure,29.57351474,29.68380952,0.11029478,412.3046454,0,0,0,13
349,93,Pleasure,29.92471655,30.01469388,0.08997733,356.917712,2722,20.938,0.001361,14
349,94,Pleasure,30.24108844,30.34557823,0.10448979,303.4120256,7,0.06225,8.53E-05,9
349,95,Pleasure,30.58068027,30.6677551,0.08707483,294.6372642,0,0,0,8
349,96,Pleasure,34.00562358,34.10721088,0.1015873,237.6007907,2545,16.384,0.042842333,11
349,97,Pleasure,34.31909297,34.4061678,0.08707483,363.4685287,3170,1.056666667,0.031634,13
349,98,Pleasure,34.65287982,34.75156463,0.09868481,366.2495997,7,0.00175,8.53E-05,6
349,99,Pleasure,35.33496599,35.44816327,0.11319728,373.7677294,2545,16.384,0.042842333,12
349,100,Pleasure,35.70938776,35.81968254,0.11029478,330.5255216,14,0.06225,8.30E-05,10
349,101,Pleasure,36.30730159,36.4059864,0.09868481,340.6130132,0,0,0,13
349,102,Pleasure,36.68172336,36.79492064,0.11319728,295.7540564,0,0,0,10
349,103,Pleasure,37.21578231,37.34058957,0.12480726,316.1979621,3939,13.1186,0.0317975,12
349,104,Pleasure,38.18811791,38.2984127,0.11029479,287.0277777,2602,16.38225,0.021845333,14
349,105,Pleasure,38.84698413,38.96888889,0.12190476,373.8049193,2481,13.1072,0.016384,12
349,106,Pleasure,39.45360544,39.56390023,0.11029479,278.5427204,0,0,0,10
349,107,Pleasure,40.00507937,40.10376417,0.0986848,307.6639303,7,0.00175,8.53E-05,15
349,108,Pleasure,40.35628118,40.47238095,0.11609977,348.0051771,57,0.0398,6.40E-05,12
349,109,Pleasure,40.71038549,40.83229025,0.12190476,415.0150767,7,0.0498,6.40E-05,9
349,110,Pleasure,41.0615873,41.17478458,0.11319728,385.0384061,0,0,0,9
349,111,Pleasure,52.67156463,52.77315193,0.1015873,340.9588896,0,0,0,5
349,112,Pleasure,53.01115646,53.13306122,0.12190476,462.8623063,0,0,0,7
349,113,Pleasure,53.4000907,53.51038549,0.11029479,479.7336196,0,0,0,8
349,114,Pleasure,53.84126984,53.94575964,0.1044898,360.9845714,2602,16.38575,0.020978,11
349,115,Pleasure,54.35791383,54.46530612,0.10739229,351.3774452,0,0,0,12
349,116,Pleasure,56.55219955,56.65668934,0.10448979,390.0393959,0,0,0,12
349,117,Pleasure,57.03111111,57.14430839,0.11319728,320.2846834,7,0.06225,8.53E-05,12
349,118,Pleasure,57.37650794,57.47809524,0.1015873,208.1672828,3954,32.77525,0.041531333,14
349,119,Pleasure,57.87573696,57.98893424,0.11319728,328.9387571,2765,16.38225,0.021845333,14
349,120,Pleasure,59.55628118,59.66657596,0.11029478,292.5664427,3615,16.3965,0.020657,15
349,121,Pleasure,59.89877551,59.98294785,0.08417234,267.7727454,3615,21.86666667,0.0309925,13
349,122,Pleasure,60.27609977,60.36897959,0.09287982,306.6244856,36,0.009,0.000170667,16
349,123,Pleasure,137.4563265,137.5782313,0.1219048,420.2323507,50,0.01,6.40E-05,12
349,124,Pleasure,137.8975057,138.0194104,0.1219047,392.4724555,50,0.0412,6.40E-05,13
349,125,Pleasure,138.498322,138.6231293,0.1248073,393.3771786,50,0.01,1.25E-05,12
349,126,Pleasure,139.1368707,139.250068,0.1131973,292.0641582,0,0,0,11
349,127,Pleasure,139.5548299,139.6709297,0.1160998,346.8031909,4109,13.0972,0.032768,13
349,128,Pleasure,140.0598639,140.1643537,0.1044898,451.698277,3896,15.70175,0.020546667,15
349,129,Pleasure,238.09161,238.2019048,0.1102948,272.1423807,14,0.0035,8.53E-05,5
349,130,Pleasure,238.5240816,238.6314739,0.1073923,347.1388244,4059,1.01475,0.042700667,11
349,131,Pleasure,238.8346485,238.9507483,0.1160998,400.5121776,4109,13.1072,0.03174075,11
349,132,Pleasure,239.4906122,239.5892971,0.0986849,431.2507286,7,0.06225,8.53E-05,9
349,133,Pleasure,239.9724263,240.0827211,0.1102948,311.4864063,3939,17.36875,0.023158333,10
349,134,Pleasure,241.3946485,241.4991383,0.1044898,358.3067676,2925,16.3625,0.042744333,12
349,135,Pleasure,243.0577778,243.1535601,0.0957823,394.7542211,29,0.00725,7.57E-05,13
349,136,Pleasure,244.1694331,244.2623129,0.0928798,222.320778,4152,1.038,0.021845333,11
349,137,Pleasure,244.7412245,244.8341043,0.0928798,324.2943518,4138,15.7155,0.04223,14
349,138,Pleasure,245.008254,245.1243537,0.1160997,397.6277829,4145,13.1014,0.047359,11
349,139,Pleasure,245.3101134,245.4204082,0.1102948,401.8448426,3063,32.768,0.020824333,9
349,140,Pleasure,245.6351927,245.7454875,0.1102948,380.1014939,3156,15.66175,0.020793333,11
349,141,Pleasure,246.012517,246.1315193,0.1190023,452.0778512,0,0,0,9
349,142,Pleasure,251.5853061,251.7043084,0.1190023,312.1807099,4116,13.1058,0.031739,13
349,143,Pleasure,251.9423129,252.0497052,0.1073923,229.7126104,3932,16.37325,0.04238,12
349,144,Pleasure,252.3022222,252.400907,0.0986848,218.3688073,3975,16.38575,0.020522667,10
349,145,Pleasure,258.6499773,258.7660771,0.1160998,417.2439053,0,0,0,13
349,146,Pleasure,259.7209977,259.8312925,0.1102948,313.1619491,7,0.00175,8.30E-05,12
349,147,Pleasure,260.1070295,260.2144218,0.1073923,341.3654721,7,0.06225,8.30E-05,10
349,148,Pleasure,312.2300227,312.34322,0.1131973,431.9690029,50,0.0125,8.53E-05,12
349,149,Pleasure,312.7931066,312.9208163,0.1277097,305.4471488,15,0.0528,0.00012625,12
349,150,Pleasure,313.4142404,313.5390476,0.1248072,369.593351,79,0.0556,4.43E-05,12
349,151,Pleasure,324.9748753,325.102585,0.1277097,431.6057834,0,0,0,13
349,152,Pleasure,325.3376871,325.4682993,0.1306122,409.4587469,7,0.0014,6.40E-05,7
349,153,Pleasure,337.6181406,337.7168254,0.0986848,298.2407684,14,0.0035,8.07E-05,12
349,154,Pleasure,338.1434921,338.2508844,0.1073923,390.3461186,7,0.06225,8.30E-05,12
349,155,Pleasure,338.4656689,338.5817687,0.1160998,368.1346543,0,0,0,12
349,156,Pleasure,339.3015873,339.4089796,0.1073923,313.8559239,2903,16.38575,0.021845333,13
349,157,Pleasure,339.6702041,339.7746939,0.1044898,305.8787928,14,0.0605,8.07E-05,9
349,158,Pleasure,348.665034,348.7608163,0.0957823,240.4230291,43,0.01075,8.53E-05,8
349,159,Pleasure,349.1323356,349.2368254,0.1044898,361.4339013,50,0.1155,8.77E-05,14
349,160,Pleasure,349.4370975,349.5386848,0.1015873,325.9713189,64,0.0765,0.000170667,14
349,161,Pleasure,349.7418594,349.8405442,0.0986848,292.6638997,3932,0.983,0.021845333,8
349,162,Pleasure,350.0785488,350.1801361,0.1015873,212.812073,4059,1.01475,0.021305667,13
349,163,Pleasure,350.3658957,350.455873,0.0899773,296.7969443,2896,20.88,0.03132,13
349,164,Pleasure,350.9260771,351.0276644,0.1015873,336.9534623,2896,16.38225,0.042727667,13
349,165,Pleasure,351.1873016,351.2859864,0.0986848,231.6399405,1404,0.351,0.021845333,10
349,166,Pleasure,351.5559184,351.6604082,0.1044898,383.1952038,4123,16.36975,0.041409,13
349,167,Pleasure,357.3463946,357.4450794,0.0986848,378.935571,7,0.06225,8.53E-05,11
349,168,Pleasure,357.6569615,357.7498413,0.0928798,291.7852937,3799,0.94975,0.021845333,10
349,169,Pleasure,358.0081633,358.1097506,0.1015873,393.3013089,2681,16.375,0.020963667,12
349,170,Pleasure,361.734966,361.8394558,0.1044898,294.8729059,4109,1.02725,0.042638667,14
349,171,Pleasure,362.0136054,362.1209977,0.1073923,290.4851633,7,0.06225,8.53E-05,9
349,172,Pleasure,362.3009524,362.4112472,0.1102948,216.2318073,3889,0.97225,0.021845333,17
349,173,Pleasure,365.7084807,365.833288,0.1248073,429.2567162,2772,13.0972,0.016384,11
349,174,Pleasure,366.2541497,366.3586395,0.1044898,369.3576607,2889,16.39475,0.042742,14
349,175,Pleasure,382.4587755,382.5806803,0.1219048,439.4350391,0,0,0,8
349,176,Pleasure,382.960907,383.0770068,0.1160998,347.815932,2765,13.1158,0.016384,15
349,177,Pleasure,383.4978685,383.6284807,0.1306122,372.353062,0,0,0,14
349,178,Pleasure,385.4193197,385.5296145,0.1102948,390.067475,0,0,0,11
349,179,Pleasure,385.814059,385.9185488,0.1044898,218.5476523,28,0.007,8.53E-05,14
349,180,Pleasure,386.1594558,386.2581406,0.0986848,424.399868,0,0,0,10
349,181,Pleasure,386.4787302,386.5919274,0.1131972,282.8188519,0,0,0,9
349,182,Pleasure,417.6312018,417.7443991,0.1131973,382.8820215,0,0,0,14
349,183,Pleasure,417.9591837,418.0694785,0.1102948,423.7171638,4116,16.384,0.020473333,13
349,184,Pleasure,419.6600454,419.7674376,0.1073922,321.6487234,7,0.00175,8.53E-05,12
349,185,Pleasure,420.0083447,420.1273469,0.1190022,377.7992162,4152,13.1144,0.03200225,11
349,186,Pleasure,420.844263,420.9458503,0.1015873,295.6810363,4145,1.03625,0.043681,13
349,187,Pleasure,421.2099773,421.3173696,0.1073923,345.0829958,7,0.064,8.53E-05,7
349,188,Pleasure,455.3549206,455.4681179,0.1131973,325.074548,50,0.0125,8.53E-05,13
349,189,Pleasure,455.7699773,455.8947846,0.1248073,367.7043424,4116,13.1186,0.03175325,12
349,190,Pleasure,499.716644,499.8356463,0.1190023,303.9944596,0,0,0,3
349,191,Pleasure,501.0111565,501.1359637,0.1248072,361.059084,4336,26.2316,0.031684,12
349,192,Pleasure,501.3362358,501.4523356,0.1160998,348.0469988,0,0,0,9
349,193,Pleasure,501.7890249,501.9051247,0.1160998,320.5703843,86,0.044,5.15E-05,11
349,194,Pleasure,502.3782313,502.4827211,0.1044898,357.5866372,0,0,0,12
349,195,Pleasure,503.4347392,503.5363265,0.1015873,329.4359988,7,0.00175,8.53E-05,13
350,196,Contact,93.40190476,93.57714286,0.1752381,-244.8034175,3713,18.19414286,0.021845333,6
350,197,Contact,93.66603175,93.93015873,0.26412698,-36.08888056,4066,17.53527273,0.0261975,6
350,198,Contact,94.21968254,94.54984127,0.33015873,-236.1247126,4293,23.09907143,0.025202846,6
350,199,Contact,94.6768254,94.95873016,0.28190476,-219.3971814,4243,21.49175,0.017906273,5
350,200,Contact,95.52507937,95.77904762,0.25396825,-175.6011524,3932,19.2676,0.021845333,5
350,201,Contact,95.81968254,96.17777778,0.35809524,-13.84881335,4116,12.85586667,0.023393643,6
350,202,Contact,96.19555556,96.54603175,0.35047619,-66.92806215,4435,21.84533333,0.027770071,6
350,203,Contact,96.62222222,96.96,0.33777778,-122.8460912,4442,18.40728571,0.020164923,6
350,204,Contact,96.99047619,97.32571429,0.3352381,-88.79932052,4442,13.72614286,0.015123692,6
350,205,Contact,97.36126984,97.68634921,0.32507937,-71.98902085,4643,13.72664286,0.020164923,6
350,206,Contact,97.73968254,98.07746032,0.33777778,-56.35009445,4643,18.40728571,0.025206154,6
350,207,Contact,98.15111111,98.45333333,0.30222222,-94.67245854,4643,20.16492308,0.016013833,6
350,208,Contact,98.56,98.90285714,0.34285714,-29.55192246,4650,9.362785714,0.019549,5
350,209,Contact,98.94349206,99.29650794,0.35301588,-74.09635299,4643,17.4758,0.027770071,6
350,210,Contact,99.35746032,99.72571429,0.36825397,-91.75842025,4643,21.84486667,0.027770071,6
350,211,Contact,99.79428571,100.1930159,0.39873019,-39.98832985,4643,15.42064706,0.024298375,6
350,212,Contact,100.2768254,100.6679365,0.3911111,-107.7308386,4435,16.384,0.012811533,6
350,213,Contact,100.7669841,101.1301587,0.3631746,-86.38312239,4442,13.1072,0.018421,6
350,214,Contact,101.2596825,101.6253968,0.3657143,-213.2934726,4435,13.1072,0.018724571,7
350,215,Contact,101.7193651,102.1053968,0.3860317,-209.5975617,4250,12.288,0.013107667,6
350,216,Contact,102.1866667,102.567619,0.3809523,-250.5631097,4250,16.384,0.0131072,6
350,217,Contact,102.6260317,102.9892063,0.3631746,-233.4641452,4250,13.1072,0.009362286,6
350,218,Contact,103.1161905,103.512381,0.3961905,-227.7483309,4250,7.710117647,0.012288,5
350,219,Contact,103.6698413,104.0330159,0.3631746,-191.1400663,4442,8.7386,0.014043429,7
350,220,Contact,104.2387302,104.6501587,0.4114285,-224.8877573,4300,11.56223529,0.016118375,6
350,221,Contact,105.5314286,105.864127,0.3326984,-209.7860312,3720,9.362285714,0.020164923,7
350,222,Contact,105.9098413,106.2933333,0.383492,-138.1553242,4250,12.2884375,0.017476267,5
350,223,Contact,106.3822222,106.727619,0.3453968,-221.0586919,4250,9.362785714,0.019838,6
350,224,Contact,107.1314286,107.4387302,0.3073016,-225.782958,3558,9.808769231,0.010922667,5
350,225,Contact,107.512381,107.8552381,0.3428571,-183.9036223,4250,18.72457143,0.010082462,5
350,226,Contact,107.9034921,108.2488889,0.3453968,-109.9811636,4442,14.04342857,0.015123692,6
350,227,Contact,110.824127,111.2380952,0.4139682,-53.8293206,4643,15.42023529,0.024298813,6
350,228,Contact,111.3549206,111.7257143,0.3707937,-80.8523771,4442,13.1072,0.014043429,6
350,229,Contact,111.7892063,112.167619,0.3784127,-51.0656219,4442,12.2875625,0.0131072,6
350,230,Contact,112.2361905,112.6425397,0.4063492,-32.621894,4442,19.27488235,0.020480438,4
350,231,Contact,112.695873,113.1022222,0.4063492,-121.6180543,4499,15.42358824,0.024306813,6
350,232,Contact,113.1479365,113.5542857,0.4063492,-129.1156017,4250,15.41982353,0.020214813,5
350,233,Contact,113.6888889,114.1130159,0.424127,-123.2802077,4250,17.96872222,0.015420647,5
350,234,Contact,125.0122449,125.1609977,0.1487528,-36.3754407,3403,21.27816667,0.038641,5
350,235,Contact,125.3678005,125.5510204,0.1832199,-204.0778797,3720,9.848428571,0.021845333,6
350,236,Contact,125.8340136,126.031746,0.1977324,-43.36388835,4059,16.8085,0.028086857,7
350,237,Pleasure,142.2095238,142.2984127,0.0888889,356.4189076,7,0.002333333,3.50E-06,11
350,238,Pleasure,142.770068,142.8444444,0.0743764,355.2321654,3453,21.82866667,0.0310415,14
350,239,Pleasure,143.076644,143.169161,0.092517,406.1491728,7,0.002333333,0.000128,11
350,240,Pleasure,143.6154195,143.6897959,0.0743764,291.4236834,7,0.083,0.0001245,12
350,241,Pleasure,143.9346939,144.0145125,0.0798186,292.4092599,0,0,0,7
350,242,Pleasure,146.4018141,146.4689342,0.0671201,282.9739991,14,0.004666667,0.000121,13
350,243,Pleasure,146.9333333,147.0222222,0.0888889,338.6936798,0,0,0,12
350,244,Pleasure,147.4702948,147.5664399,0.0961451,303.5983169,0,0,0,7
350,245,Pleasure,147.8077098,147.9002268,0.092517,261.6109973,7,0.083,0.000128,11
350,246,Pleasure,155.6517007,155.7351474,0.0834467,284.3354879,14,0.004666667,0.000128,11
350,247,Pleasure,155.9455782,156.030839,0.0852608,291.3136344,57,0.019,9.95E-05,11
350,248,Pleasure,156.2884354,156.368254,0.0798186,342.8740184,0,0,0,11
350,249,Pleasure,167.0439909,167.1256236,0.0816327,393.2352862,7,0.002333333,0.0001245,10
350,250,Pleasure,167.3469388,167.4358277,0.0888889,264.2133132,2371,21.055,0.0011855,13
350,251,Pleasure,168.4952381,168.5895692,0.0943311,306.4368222,3446,15.75125,0.042542,13
